ID,countryCode,year,sex,agefrom,ageto,percentage_no_schooling,percentage_primary_schooling,percentage_primary_schooling_completed,percentage_secondary_schooling,percentage_secondary_schooling_completed,percentage_tertiary_schooling,percentage_tertiary_schooling_completed,yr_sch,region_code,literate_pop,target
ID_53ZEK7H,85,2000,MF,25,999,50.79,14.58,11.2,26.8,16.75,7.82,5.28,4.41,South Asia,236934.0,49.19991527781816
ID_53ZEU7Z,42,2005,F,15,999,55.04,23.35,19.25,20.57,7.01,1.05,0.56,3.71,Sub-Saharan Africa,798.0,44.95774647887324
ID_53ZHA1V,319,1955,F,15,999,41.13,29.7,17.9,27.05,9.62,2.12,1.05,3.99,Europe and Central Asia,362.0,58.86178861788618
ID_53ZHA3I,319,2000,M,25,999,0.37,4.31,3.08,80.01,69.61,15.31,10.47,11.6,Europe and Central Asia,1139.0,99.56293706293708
ID_53ZIR0D,190,1980,F,15,999,4.8,70.5,49.67,21.1,10.16,3.5,1.7,6.89,Advanced Economies,32309.0,95.09919350091246
ID_53ZJG2C,318,1985,F,15,999,46.0,11.01,5.84,30.55,16.5,12.39,7.59,5.64,Middle East and North Africa,37.0,53.6231884057971
ID_53ZNI0K,123,1990,M,25,999,0.89,37.71,33.43,52.41,50.85,8.88,6.23,9.63,Europe and Central Asia,10849.0,98.99625878273564
ID_53ZSO1M,124,1965,F,15,999,47.92,46.76,26.55,4.54,2.41,0.78,0.25,2.03,Advanced Economies,1785.0,52.05599300087489
ID_53ZTR2G,20,1955,M,15,999,80.34,14.2,5.66,4.59,0.64,0.92,0.56,1.22,Sub-Saharan Africa,169.0,19.628339140534266
ID_53ZVF8A,128,1985,M,15,999,19.19,54.18,42.22,10.89,4.35,15.74,8.81,5.63,Advanced Economies,13048.0,80.80758035548399
ID_53ZZH6U,92,1970,M,15,999,16.39,34.97,33.74,39.3,20.28,9.29,5.78,7.46,East Asia and the Pacific,7608.0,83.54930814847353
ID_54AAT1A,72,2005,M,25,999,15.06,45.87,29.13,25.52,16.62,13.55,8.44,7.11,Latin America and the Caribbean,2673.0,84.93803622497617
ID_54AFG0B,39,1960,M,25,999,79.88,18.04,2.96,1.5,0.57,0.61,0.42,0.66,Sub-Saharan Africa,421.0,20.14354066985646
ID_54AIU2I,67,1950,MF,15,999,10.713333333333331,74.29666666666667,30.290000000000003,14.373333333333331,4.6466666666666665,0.6133333333333334,0.2866666666666667,5.283333333333333,Latin America and the Caribbean,13447.0,89.27765237020316
ID_54AMV6C,79,1950,MF,25,999,98.21333333333332,1.4125000000000003,0.1483333333333333,0.1383333333333333,0.055,0.2375,0.1575,0.0966666666666666,South Asia,111.0,1.777706598334401
ID_54AQN6L,121,1970,M,25,999,3.05,39.27,35.39,47.96,9.23,9.59,7.38,8.32,Advanced Economies,3398.0,96.80911680911682
ID_54ATM7D,106,2005,MF,25,999,76.87,11.42,6.48,9.79,4.84,1.92,1.28,1.86,Middle East and North Africa,1562.0,23.12703583061889
ID_54AUL4R,170,1990,MF,25,999,1.8958333333333333,44.48666666666667,31.071666666666665,45.178333333333335,31.14083333333332,8.439166666666663,4.765,10.353333333333332,Europe and Central Asia,6141.0,98.09904153354633
ID_54BBX5E,329,2000,F,15,999,7.33,42.61,32.49,39.85,21.62,10.21,6.13,8.47,Europe and Central Asia,3973.0,92.65391791044776
ID_54BHP3M,131,2000,M,25,999,1.06,9.12,5.11,66.78,58.33,23.04,15.83,11.35,Advanced Economies,5940.0,98.9340439706862
ID_54BIY3I,54,1995,MF,15,999,18.37333333333333,50.31666666666666,13.83,23.043333333333333,8.700000000000001,8.273333333333333,6.436666666666667,6.536666666666666,Latin America and the Caribbean,3933.0,81.63138231631382
ID_54BOG0C,74,2000,M,25,999,6.44,68.89,36.58,16.49,11.4,8.12,5.79,6.24,Latin America and the Caribbean,1032.0,93.47826086956522
ID_54BPH5M,141,1950,MF,15,999,69.11,18.5,4.8,11.01,6.006666666666667,1.3766666666666667,0.6366666666666667,2.2433333333333336,Sub-Saharan Africa,119.0,30.670103092783503
ID_54BSN1U,49,1960,F,15,999,1.9,82.4,27.06,15.5,3.84,0.2,0.1,4.82,Latin America and the Caribbean,82.0,97.61904761904762
ID_54BTY0H,129,1950,MF,15,999,2.22,72.91,44.9,23.35,1.99,1.52,0.89,6.39,Advanced Economies,37832.0,97.77984544209248
ID_54CCT0Z,28,1995,MF,15,999,3.9966666666666666,41.07666666666666,8.653333333333332,52.74666666666667,33.50666666666667,2.18,0.67,7.919999999999999,Sub-Saharan Africa,986.0,95.91439688715953
ID_54CDH0U,81,1970,MF,15,999,78.21,12.95,10.1,8.11,3.04,0.74,0.39,1.38,South Asia,7890.0,21.798590965602983
ID_54CKF0I,31,1975,M,15,999,83.0,15.09,7.03,1.43,0.48,0.39,0.19,0.88,Sub-Saharan Africa,230.0,16.837481698389457
ID_54COT9S,60,1950,F,15,999,50.36,44.71,10.32,4.33,1.44,0.61,0.29,1.95,Latin America and the Caribbean,4046.0,49.644171779141104
ID_54CVV2E,132,2005,MF,15,999,1.2333333333333334,22.1,14.9,66.5,37.2,10.133333333333333,4.613333333333333,9.87,East Asia and the Pacific,733.0,98.65410497981158
ID_54DDB1L,154,2005,MF,25,999,0.98,7.01,3.74,36.51,26.67,55.49,22.91,11.41,Europe and Central Asia,96051.0,99.00940089885788
ID_54DIC5W,84,2005,M,25,999,4.68,20.25,14.4,50.69,28.7,24.38,21.24,11.27,East Asia and the Pacific,2245.0,95.28862478777587
ID_54DXM8F,65,1965,MF,15,999,9.77,70.69,39.18,18.55,3.84,0.99,0.59,5.98,Latin America and the Caribbean,464.0,90.09708737864078
ID_54EDT6J,153,1975,MF,25,999,6.49,49.03,3.13,39.81,12.72,4.67,3.01,7.04,Europe and Central Asia,11506.0,93.5067045916294
ID_54EKO5K,112,2000,MF,15,999,2.7,23.66,18.19,55.89,33.83,17.75,8.44,9.75,Advanced Economies,46926.0,97.29830599846564
ID_54ENP4J,15,1990,MF,15,999,39.68,29.43,16.34,23.14,10.65,7.75,4.1,5.25,Sub-Saharan Africa,330.0,60.21897810218978
ID_54EOM0O,71,1990,MF,15,999,6.46,44.99,20.076666666666668,40.27666666666666,10.883333333333333,8.276666666666667,6.890000000000001,6.683333333333333,Latin America and the Caribbean,27733.0,93.54087965461414
ID_54EPO2G,170,1990,MF,15,999,1.14,37.39,31.01,57.66333333333333,39.31333333333333,3.803333333333333,1.7133333333333336,10.813333333333333,Europe and Central Asia,4675.0,98.83720930232558
ID_54EQV6N,29,1980,F,15,999,85.06,6.96,4.04,6.46,2.68,1.52,0.3,1.16,Middle East and North Africa,844.0,14.935409662006723
ID_54ERJ7X,108,1950,MF,25,999,2.674166666666667,75.51583333333332,63.49333333333334,19.08333333333333,5.533333333333332,2.7258333333333336,1.9141666666666663,6.475833333333333,Advanced Economies,10810.0,97.31724882967232
ID_54EYC0W,124,1995,F,15,999,13.89,52.03,41.27,22.65,13.43,11.43,3.21,6.4,Advanced Economies,3727.0,86.0937860937861
ID_54EYH5F,314,2005,MF,25,999,37.52,37.42,21.05,20.74,4.71,4.33,2.9,4.23,East Asia and the Pacific,1437.0,62.45110821382008
ID_54FDI6D,120,1995,F,25,999,18.25,31.19,25.36,45.56,32.5,5.0,4.3,8.19,Middle East and North Africa,100.0,81.30081300813008
ID_54FIO0Y,54,2005,M,25,999,15.44,41.36,16.29,30.82,15.64,12.38,9.95,7.54,Latin America and the Caribbean,1286.0,84.54963839579224
ID_54FMI6Q,110,1950,M,15,999,1.96,57.77,34.81,36.55,14.44,3.72,3.48,5.76,Advanced Economies,1513.0,97.99222797927462
ID_54FSO3P,43,2005,F,15,999,34.78,27.04,16.42,29.49,14.41,8.69,4.94,5.94,Middle East and North Africa,2439.0,65.21390374331551
ID_54GEM5V,94,1995,M,15,999,9.53,26.73,17.0,53.98,29.3,9.75,3.51,8.88,East Asia and the Pacific,5964.0,90.45957834066434
ID_54HKI9M,134,1960,MF,15,999,77.08999999999999,15.503333333333332,0.75,7.203333333333333,2.11,0.2033333333333333,0.0766666666666666,1.28,East Asia and the Pacific,364.0,22.90748898678414
ID_54IOE8G,115,1990,F,25,999,1.55,63.71,34.91,26.05,13.7,8.7,8.1,8.2,Europe and Central Asia,3584.0,98.4344960175776
ID_54JAK2S,62,1955,MF,15,999,28.65,54.0,24.15,15.44,3.99,1.91,1.1,4.14,Latin America and the Caribbean,405.0,71.30281690140845
ID_54JJD5U,126,1965,MF,25,999,0.7191666666666667,67.44250000000001,42.6025,25.2375,20.034166666666664,6.572499999999999,4.275833333333334,7.470833333333331,Advanced Economies,9714.0,99.24397221087044
ID_54JKU5L,41,1950,MF,25,999,76.59250000000002,23.0575,4.753333333333334,0.2658333333333333,0.1033333333333333,0.0616666666666666,0.0425,1.1566666666666665,Sub-Saharan Africa,1245.0,23.36711711711712
ID_54JPJ0E,324,1955,MF,25,999,7.62,70.22,16.94,17.22,6.61,4.92,3.31,3.97,Europe and Central Asia,1101.0,92.2883487007544
ID_54JSM7K,16,1955,MF,25,999,96.71833333333332,0.8766666666666668,0.2825,2.276666666666667,0.38,0.1266666666666666,0.085,0.29,Sub-Saharan Africa,8.0,3.2
ID_54JTI6X,25,1995,F,15,999,52.69,43.52,10.56,3.57,1.36,0.22,0.14,2.34,Sub-Saharan Africa,1362.0,47.29166666666666
ID_54JUB2T,39,1980,MF,25,999,79.37,16.91,7.53,3.03,1.35,0.78,0.49,0.9,Sub-Saharan Africa,1502.0,20.711527854385
ID_54JXF0X,151,1970,M,15,999,0.43,44.13,31.2,50.58,34.32,4.92,3.31,10.44,Europe and Central Asia,3667.0,99.61966856832385
ID_54KRZ7B,313,1950,MF,25,999,33.56,47.64,26.4,14.2,7.73,4.6,3.12,3.57,Europe and Central Asia,582.0,66.43835616438356
ID_54LAT8K,310,1950,MF,15,999,89.88,9.35,1.9,0.74,0.15,0.03,0.02,0.42,East Asia and the Pacific,254.0,10.111464968152866
ID_54LBZ6K,150,2000,F,15,999,1.59,40.21,29.4,40.35,23.53,17.85,9.94,9.22,Europe and Central Asia,3439.0,98.39771101573676
ID_54LGP0C,123,1960,F,25,999,10.9,73.4,28.75,13.9,8.5,1.8,0.95,5.25,Europe and Central Asia,7460.0,89.09590349934312
ID_54LGZ1A,3,1990,M,25,999,69.73,15.46,7.81,12.42,7.93,2.39,1.62,2.57,Sub-Saharan Africa,253.0,30.154946364719905
ID_54LHB1W,41,1990,MF,25,999,54.78,42.12333333333334,20.523333333333333,2.618333333333333,0.4766666666666666,0.48,0.3175,2.8483333333333327,Sub-Saharan Africa,8299.0,45.22122929380994
ID_54LMC6H,99,2000,M,15,999,13.71,33.49,19.86,39.79,18.36,13.01,8.12,7.72,Middle East and North Africa,6340.0,86.28198149156233
ID_54LNW7K,93,1995,M,15,999,38.74,7.76,1.84,42.25,20.63,11.25,7.42,6.12,Middle East and North Africa,469.0,61.14732724902216
ID_54LZR2U,36,1995,MF,15,999,60.14000000000001,25.906666666666663,13.53,13.13,3.4266666666666663,0.8233333333333333,0.4133333333333333,3.1666666666666665,Sub-Saharan Africa,1252.0,39.84723106301718
ID_54MFZ8W,44,1985,MF,15,999,37.556666666666665,49.68333333333334,17.326666666666664,12.416666666666666,1.1966666666666668,0.34,0.15,3.67,Sub-Saharan Africa,6513.0,62.43888409548461
ID_54MJT4D,313,2005,MF,25,999,2.919166666666667,18.374166666666667,12.318333333333332,64.48249999999999,54.806666666666665,14.223333333333334,9.741666666666667,9.5575,Europe and Central Asia,4873.0,97.07171314741036
ID_54MLF6R,120,1970,M,25,999,22.86,49.97,25.68,21.93,15.32,5.24,4.71,5.87,Middle East and North Africa,57.0,77.02702702702703
ID_54MOB0V,116,1975,MF,15,999,1.7233333333333334,50.45,38.54,40.2,17.643333333333334,7.626666666666668,3.223333333333333,8.2,Advanced Economies,190.0,97.9381443298969
ID_54MZE6E,39,1975,M,25,999,70.45,25.19,6.09,3.28,1.45,1.2,0.77,1.13,Sub-Saharan Africa,907.0,29.640522875816995
ID_54NAX3G,150,2005,MF,25,999,1.91,21.44,17.47,56.78,36.96,19.88,13.66,10.45,Europe and Central Asia,5496.0,98.0903087631626
ID_54NBU6J,69,1965,F,15,999,47.99,41.64,18.72,9.65,4.94,0.72,0.42,2.7,Latin America and the Caribbean,12464.0,52.00700993073521
ID_54NJI4K,59,2005,F,15,999,5.33,18.88,11.35,59.44,31.31,16.34,9.31,9.9,Latin America and the Caribbean,886.0,94.55709711846318
ID_54NKO3E,117,2000,MF,15,999,5.15,19.83,15.73,51.16,27.26,23.85,16.37,10.66,Advanced Economies,2825.0,94.83048002685464
ID_54NLN1J,51,1970,F,25,999,20.6,69.0,12.1,7.6,2.6,2.8,2.25,3.58,Latin America and the Caribbean,258.0,79.14110429447852
ID_54NPA8Y,95,1975,MF,15,999,89.08,5.08,1.83,5.09,1.0,0.75,0.39,0.72,South Asia,864.0,10.907713672516095
ID_54NXM7Y,102,2005,F,15,999,23.38,47.09,27.45,26.46,8.91,3.07,1.65,5.3,Middle East and North Africa,4616.0,76.61410788381743
ID_54NXP3V,121,1970,MF,15,999,2.32,38.15,34.71,53.56,10.15,5.91,3.31,8.2,Advanced Economies,9255.0,97.61628520198292
ID_54NYV3J,75,1990,MF,25,999,17.54,39.17,9.85,27.9,17.69,15.38,12.41,6.52,Latin America and the Caribbean,7433.0,82.44232475598935
ID_54NZY5C,117,1995,MF,25,999,4.7375,34.50416666666666,24.861666666666668,43.517500000000005,22.725833333333338,17.24083333333333,11.682500000000005,9.77,Advanced Economies,4008.0,95.24714828897338
ID_54OBI5O,107,2005,M,25,999,1.7,15.74,11.89,63.63,50.52,18.93,13.21,10.58,Advanced Economies,2809.0,98.28551434569628
ID_54OGY6P,129,1975,MF,25,999,1.9458333333333333,59.26083333333335,39.693333333333335,29.488333333333333,5.148333333333333,9.305,6.069999999999999,7.833333333333335,Advanced Economies,67763.0,98.05377090930138
ID_54OIX5F,28,1985,M,15,999,10.75,50.71,7.27,34.39,25.43,4.07,1.96,6.5,Sub-Saharan Africa,306.0,88.95348837209302
ID_54OIY2S,99,1955,M,15,999,46.3,35.08,20.26,12.2,6.68,6.42,4.06,3.94,Middle East and North Africa,559.0,53.6468330134357
ID_54OPG7S,1,2005,MF,25,999,49.42,33.255833333333335,16.486666666666668,11.689166666666669,9.018333333333333,5.6375,3.7633333333333336,3.852500000000001,Middle East and North Africa,15871.0,50.58002422079164
ID_54OVD5X,62,1960,F,15,999,24.01,55.81,27.97,18.51,4.81,1.65,0.9,4.57,Latin America and the Caribbean,238.0,75.79617834394904
ID_54OWB5T,119,1975,M,25,999,1.16,49.39,33.99,38.42,22.17,11.03,8.23,8.67,Advanced Economies,111.0,98.23008849557522
ID_54OXX8J,79,1960,MF,25,999,96.28,2.72,0.36,0.39,0.16,0.59,0.37,0.22,South Asia,141.0,3.6805011746280334
ID_54PBK9N,323,1950,M,15,999,15.69,63.02,61.17,16.09,7.25,5.15,3.49,6.18,Europe and Central Asia,275.0,84.09785932721712
ID_54PPS9L,153,1995,F,25,999,5.64,23.75,2.07,64.63,30.75,5.99,3.95,9.03,Europe and Central Asia,7008.0,94.35842197387908
ID_54PQZ2S,71,1985,MF,15,999,6.996666666666667,48.20666666666667,21.313333333333336,38.07,8.62,6.723333333333333,5.586666666666666,6.323333333333333,Latin America and the Caribbean,24826.0,92.99868889305114
ID_54PTY9S,107,1975,F,15,999,1.21,64.86,44.52,32.53,14.89,1.4,0.68,6.87,Advanced Economies,3098.0,98.78826530612244
ID_54PZE1T,114,1995,MF,25,999,12.0,41.19,35.52,33.45,25.07,13.36,12.19,8.18,Advanced Economies,6374.0,87.9900607399227
ID_54PZO0L,12,1990,MF,15,999,30.133333333333336,13.633333333333333,5.053333333333334,54.48333333333333,8.326666666666666,1.7466666666666668,0.6766666666666667,6.536666666666666,Sub-Saharan Africa,1275.0,69.82475355969332
ID_54QHN1T,6,2005,MF,15,999,54.52,37.93,24.22,6.88,3.52,0.67,0.34,2.88,Sub-Saharan Africa,1888.0,45.472061657032754
ID_54QKB5T,77,2000,F,25,999,2.95,49.88,35.29,40.27,16.75,6.9,3.93,7.73,Latin America and the Caribbean,1028.0,96.98113207547168
ID_54QOA0A,75,1955,MF,25,999,45.24,44.0,14.62,8.49,4.58,2.27,1.88,2.7,Latin America and the Caribbean,1849.0,54.73653049141504
ID_54QPI7T,91,2005,MF,15,999,13.16,13.73,10.43,59.84,31.15,13.27,3.98,9.07,Middle East and North Africa,3110.0,86.82300390843105
ID_54QPK4N,342,1975,MF,25,999,24.6075,55.575,35.14000000000001,17.524166666666662,5.420833333333333,2.290833333333333,1.4666666666666666,3.961666666666666,East Asia and the Pacific,161.0,75.23364485981308
ID_54QSZ8L,123,1990,MF,25,999,2.04,47.44,40.61,43.54,42.53,6.97,4.54,8.96,Europe and Central Asia,22745.0,97.94591335802257
ID_54REO4U,98,1995,F,25,999,6.74,43.03,23.58,27.9,15.1,22.33,8.77,7.1,East Asia and the Pacific,12958.0,93.2565671104714
ID_54RFE0C,72,1985,M,15,999,15.8,45.51,29.03,27.05,13.57,11.64,5.62,6.82,Latin America and the Caribbean,2250.0,84.17508417508418
ID_54RGX8W,54,1965,M,15,999,47.57,43.11,10.78,7.53,2.83,1.79,1.33,2.61,Latin America and the Caribbean,420.0,52.36907730673317
ID_54RKO9R,142,1965,F,25,999,44.2,47.5,13.2,8.1,2.3,0.2,0.12,2.35,Sub-Saharan Africa,41.0,54.66666666666666
ID_54RPN0N,34,2000,MF,25,999,68.73,22.96,5.7,7.05,3.97,1.26,0.85,1.89,Sub-Saharan Africa,1125.0,31.25
ID_54RVI3E,15,1985,M,15,999,59.81,23.84,12.79,12.54,5.83,3.81,1.8,3.14,Sub-Saharan Africa,92.0,40.0
ID_54RXL5M,142,1990,MF,25,999,19.15,45.72,30.24,34.18,11.96,0.95,0.64,5.48,Sub-Saharan Africa,239.0,80.74324324324324
ID_54SBM9V,82,1955,M,25,999,72.83,13.35,3.94,13.3,4.41,0.6,0.45,1.58,East Asia and the Pacific,1143.0,27.22725107193902
ID_54SCA5Q,17,1980,F,15,999,62.48,11.48,5.43,25.47,4.74,0.56,0.28,3.19,Sub-Saharan Africa,1169.0,37.47996152613017
ID_54SDM9T,13,1985,MF,25,999,64.1,16.5,7.6,14.8,7.05,4.6,3.05,2.97,Middle East and North Africa,7035.0,35.89652005306664
ID_54SDQ3H,120,1965,MF,25,999,22.9,58.2,11.7,16.6,10.04,2.4,1.63,4.52,Middle East and North Africa,113.0,76.87074829931973
ID_54SEE1P,21,1985,MF,25,999,52.99,35.16,12.78,10.23,1.09,1.64,1.06,3.09,Sub-Saharan Africa,2841.0,47.02863764277438
ID_54SGE2G,67,1995,M,25,999,4.54,53.14,35.55,30.5,18.88,11.83,4.22,8.27,Latin America and the Caribbean,8429.0,95.46947559179976
ID_54SHF7O,58,2005,M,15,999,13.25,53.83,28.14,28.2,12.52,4.71,2.79,5.99,Latin America and the Caribbean,1903.0,86.69703872437357
ID_54SLI5X,154,1990,F,25,999,7.94,17.87,8.03,44.3,21.73,29.89,10.64,8.36,Europe and Central Asia,48156.0,92.05887975530491
ID_54SMO3Q,3,1970,F,25,999,94.24,4.4,1.56,1.26,0.39,0.1,0.06,0.33,Sub-Saharan Africa,32.0,5.734767025089606
ID_54TAQ3V,66,1985,M,25,999,1.42,12.27,7.0,42.13,32.06,44.18,27.69,12.07,Advanced Economies,70565.0,98.57925176720404
ID_54TIQ4Z,97,1975,F,15,999,87.68,6.37,5.24,5.31,2.37,0.64,0.5,0.91,South Asia,2321.0,12.315610739679508
ID_54TQT5A,109,1950,MF,15,999,36.52,54.32,29.44,7.66,4.21,1.52,1.02,3.56,Middle East and North Africa,205.0,63.27160493827161
ID_54TRY0M,33,1950,MF,15,999,92.25,5.723333333333334,0.6999999999999998,1.9466666666666663,0.5233333333333333,0.0766666666666666,0.0266666666666666,0.45,Sub-Saharan Africa,121.0,7.6923076923076925
ID_54UID7W,111,2000,F,15,999,0.67,40.46,30.99,34.09,18.41,24.78,9.91,9.04,Advanced Economies,2176.0,99.31538110451848
ID_54UML1C,70,1980,M,25,999,8.39,56.08,25.05,26.96,14.47,8.57,4.41,6.58,Latin America and the Caribbean,2210.0,91.58723580605056
ID_54UXU8M,133,1985,M,25,999,0.52,29.18,21.07,31.03,19.82,39.48,15.68,11.84,Advanced Economies,906.0,99.66996699669969
ID_54UYR6P,30,1955,F,15,999,90.27,9.51,3.27,0.18,0.07,0.04,0.02,0.34,Sub-Saharan Africa,203.0,9.694364851957976
ID_54VIM2I,56,1980,MF,25,999,59.275000000000006,33.141666666666666,8.016666666666667,5.716666666666668,3.366666666666667,1.7416666666666665,1.471666666666667,2.0725,Latin America and the Caribbean,2034.0,40.58260175578612
ID_54VOI4R,151,2000,MF,15,999,0.45,0.28,0.22,88.99,65.92,10.29,5.11,12.69,Europe and Central Asia,8542.0,99.55710955710956
ID_54VPU1V,310,1995,F,25,999,56.03,38.65,7.85,5.17,1.1,0.16,0.1,1.97,East Asia and the Pacific,1072.0,43.952439524395245
ID_54VSF1X,46,1990,MF,25,999,39.8,38.16,16.82,21.68,15.8,0.36,0.24,4.68,Sub-Saharan Africa,1686.0,60.19278828989646
ID_54WGR9T,308,2005,F,25,999,0.78,7.12,6.26,72.75,63.57,19.35,12.87,10.75,Europe and Central Asia,1004.0,99.2094861660079
ID_54WJS9P,68,1985,F,15,999,33.25,29.52,7.61,30.78,14.95,6.45,2.57,5.46,Latin America and the Caribbean,1185.0,66.72297297297297
ID_54WLQ1O,93,1965,M,25,999,43.98,36.77,6.13,13.74,7.85,5.51,3.59,3.11,Middle East and North Africa,73.0,55.30303030303031
ID_54XUZ5Z,21,1965,M,15,999,58.35,36.61,17.53,4.5,0.28,0.54,0.33,2.48,Sub-Saharan Africa,1022.0,41.62932790224033
ID_54YMP6D,155,1975,MF,15,999,7.71,58.14,30.96,30.57,11.67,3.58,2.42,6.23,Latin America and the Caribbean,5350.0,92.28911505951356
ID_54YSY0E,315,2000,F,15,999,33.89,37.59,15.66,27.85,9.22,0.67,0.07,4.11,South Asia,51.0,65.38461538461539
ID_54YWS9O,57,1990,F,25,999,70.68,18.53,2.73,10.26,2.87,0.52,0.35,1.76,Latin America and the Caribbean,395.0,29.25925925925926
ID_54ZAM4C,128,1980,F,15,999,55.11,33.76,23.0,9.63,4.93,1.51,0.68,2.55,Advanced Economies,6183.0,44.89544002323555
ID_54ZDS1I,29,1990,MF,15,999,64.75,17.17,11.47,12.55,5.91,5.54,2.98,2.86,Middle East and North Africa,5251.0,35.25817498153495
ID_54ZMP8H,58,1960,F,25,999,65.9,30.6,6.8,3.3,2.51,0.2,0.12,1.49,Latin America and the Caribbean,112.0,33.8368580060423
ID_54ZNG9M,79,1975,MF,25,999,93.8525,4.111666666666668,0.1808333333333333,0.6058333333333333,0.2625,1.428333333333333,0.8816666666666665,0.4066666666666667,South Asia,661.0,6.143122676579925
ID_54ZNW1E,1,1955,M,15,999,77.83,19.99,3.85,1.73,0.68,0.38,0.27,0.97,Middle East and North Africa,641.0,22.073002754820937
ID_54ZNZ1L,112,2005,MF,25,999,1.66,24.2,20.35,54.33,35.89,19.81,10.02,10.05,Advanced Economies,41098.0,98.33939509954058
ID_54ZPZ5B,28,1975,MF,15,999,22.23,51.62,12.01,24.58,18.04,1.57,0.51,5.09,Sub-Saharan Africa,419.0,77.73654916512059
ID_54ZRR7F,358,1990,MF,25,999,7.533333333333334,18.21583333333333,14.389166666666668,54.807500000000005,39.06333333333334,19.445000000000004,13.105,8.767499999999998,Europe and Central Asia,62390.0,92.46798672041736
ID_54ZYQ5U,97,1950,MF,25,999,86.94,6.92,1.61,5.46,2.24,0.68,0.53,0.85,South Asia,2085.0,13.054094665664914
ID_55ADY4T,70,1970,M,25,999,11.35,56.63,22.42,26.78,13.61,5.33,5.28,6.04,Latin America and the Caribbean,1704.0,88.70380010411245
ID_55BBA9Q,30,1995,MF,25,999,86.8075,11.3425,5.838333333333334,1.4300000000000004,0.7541666666666665,0.2858333333333333,0.1941666666666666,0.59,Sub-Saharan Africa,1478.0,13.0565371024735
ID_55BEV5M,319,1995,MF,25,999,4.07,9.64,7.46,75.26,58.45,11.02,7.35,10.56,Europe and Central Asia,2068.0,95.87389893370424
ID_55BFU0F,122,1975,MF,15,999,2.11,62.27,62.27,27.25,12.13,8.36,3.31,8.54,Advanced Economies,2988.0,97.87094660989192
ID_55CLT5K,6,1960,F,25,999,98.25,1.56,0.49,0.13,0.05,0.04,0.03,0.09,Sub-Saharan Africa,10.0,1.6722408026755853
ID_55CNG9Z,34,2005,F,25,999,81.57,13.83,2.38,4.33,2.53,0.27,0.18,1.04,Sub-Saharan Africa,409.0,18.406840684068406
ID_55DBN1S,12,2005,F,15,999,37.92,21.23,5.32,39.92,5.44,0.93,0.46,5.1,Sub-Saharan Africa,667.0,61.98884758364312
ID_55DDM2H,190,1965,MF,15,999,8.796666666666667,65.58666666666667,46.876666666666665,23.2,9.863333333333332,2.4166666666666665,1.1366666666666667,6.68,Advanced Economies,62560.0,91.20331224305332
ID_55DDQ1V,98,1990,F,25,999,7.5,47.8,24.29,25.3,13.5,18.9,8.5,6.5,East Asia and the Pacific,10994.0,92.0
ID_55DMU0X,325,1995,F,15,999,7.5,16.72,12.25,62.67,45.19,13.12,7.89,8.92,Europe and Central Asia,1421.0,92.45283018867924
ID_55DMY1B,97,2005,F,15,999,59.42,14.69,12.69,22.46,14.28,3.43,2.82,3.59,South Asia,19181.0,40.57839175781167
ID_55DOE8G,143,2005,MF,25,999,2.11,32.95,32.71,58.39,21.09,6.54,4.37,10.84,Latin America and the Caribbean,110.0,97.34513274336284
ID_55DRH0Q,118,1985,MF,25,999,10.24,48.21,40.51,36.75,14.85,4.83,3.13,6.69,Advanced Economies,32541.0,89.78809116494675
ID_55EIU4F,29,1970,MF,15,999,87.11,5.42,2.38,6.46,2.42,0.93,0.17,0.98,Middle East and North Africa,1028.0,12.805181863477827
ID_55EJM2C,115,1970,MF,15,999,1.1733333333333331,69.44,62.79,24.80666666666666,9.52,4.63,3.373333333333333,8.676666666666668,Europe and Central Asia,9800.0,98.87005649717514
ID_55EJO4S,153,2005,F,25,999,3.16,16.82,1.86,71.45,40.91,8.58,5.68,9.92,Europe and Central Asia,7618.0,96.8471904398678
ID_55EOM6K,91,1965,MF,25,999,75.72,13.79,6.86,9.33,4.73,1.15,0.92,1.78,Middle East and North Africa,94.0,24.04092071611253
